timestamp,symbol,tag,detail,trade_id,position_id,pending_exit_reason,pending_modify_reason,modify_count,active_model_pack_dir,pack_dir_at_entry,tx_authority_enabled,runtime_reload_status,account_login,account_server,ea_version,log_schema_version
2026.01.19 17:50:00,US100,exit_logged,trade_id=TS_00040 tx=TX_DEAL deal=81 reason=FORCE_EXIT price=25196.55000000 pnl=0.74,TS_00040,80,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.19 18:05:00,US100,entry_logged,trade_id=TS_00041 tx=TX_DEAL deal=82,TS_00041,82,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 05:00:00,US100,exit_logged,trade_id=TS_00041 tx=TX_DEAL deal=83 reason=FORCE_EXIT price=25298.05000000 pnl=3.04,TS_00041,82,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 07:10:00,US100,entry_logged,trade_id=TS_00042 tx=TX_DEAL deal=84,TS_00042,84,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 08:23:21,US100,exit_logged,trade_id=TS_00042 tx=TX_DEAL deal=85 reason=SL price=25191.30000000 pnl=-5.21,TS_00042,84,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 09:00:00,US100,entry_logged,trade_id=TS_00043 tx=TX_DEAL deal=86,TS_00043,86,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 10:38:18,US100,exit_logged,trade_id=TS_00043 tx=TX_DEAL deal=87 reason=SL price=25045.80000000 pnl=-5.52,TS_00043,86,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 10:50:00,US100,entry_logged,trade_id=TS_00044 tx=TX_DEAL deal=88,TS_00044,88,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 16:50:00,US100,exit_logged,trade_id=TS_00044 tx=TX_DEAL deal=89 reason=FORCE_EXIT price=25165.55000000 pnl=2.10,TS_00044,88,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 16:55:00,US100,entry_logged,trade_id=TS_00045 tx=TX_DEAL deal=90,TS_00045,90,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 22:55:00,US100,exit_logged,trade_id=TS_00045 tx=TX_DEAL deal=91 reason=FORCE_EXIT price=24985.30000000 pnl=-2.13,TS_00045,90,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.20 23:00:00,US100,entry_logged,trade_id=TS_00046 tx=TX_DEAL deal=92,TS_00046,92,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 06:00:00,US100,exit_logged,trade_id=TS_00046 tx=TX_DEAL deal=93 reason=FORCE_EXIT price=25072.60000000 pnl=1.58,TS_00046,92,FORCE_EXIT,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 06:25:00,US100,entry_logged,trade_id=TS_00047 tx=TX_DEAL deal=94,TS_00047,94,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 12:01:02,US100,exit_logged,trade_id=TS_00047 tx=TX_DEAL deal=95 reason=SL price=25002.90000000 pnl=-5.03,TS_00047,94,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 12:15:00,US100,entry_logged,trade_id=TS_00048 tx=TX_DEAL deal=96,TS_00048,96,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 14:00:03,US100,exit_logged,trade_id=TS_00048 tx=TX_DEAL deal=97 reason=SL price=24907.15000000 pnl=-5.17,TS_00048,96,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
2026.01.21 14:20:00,US100,entry_logged,trade_id=TS_00049 tx=TX_DEAL deal=98,TS_00049,98,,,0,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,1,ROLLED_BACK,81957644,FPMarketsSC-Live,0.2.0,2.0
