trade_id,timestamp,symbol,event_type,direction,lot,entry_price,exit_price,sl_price,tp_price,pnl,k_sl_req,k_tp_req,k_sl_eff,k_tp_eff,hold_bars,bars_held,exit_reason,regime_id_at_entry,spread_atr_at_entry,flip_used,model_pack_version,clf_version,prm_version,cost_model_version,event_detail,deal_ticket,position_id,modify_reason,modify_count,tx_authority,pack_dir_at_entry,active_model_pack_dir,runtime_reload_status,ea_version,log_schema_version
TS_00186,2022.11.17 13:38:38,US100,EXIT,LONG,0.0600,11704.10000000,11622.45000000,11623.91000000,11864.47000000,-4.90,6.000000,12.000000,6.000000,12.000000,72,18,SL,5,0.112239,1,0.1.0,0.1.0,0.1.0,0.1,,373,372,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00187,2022.11.17 14:00:00,US100,ENTRY,LONG,0.0400,11659.85000000,,11558.00000000,11863.55000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.088365,1,0.1.0,0.1.0,0.1.0,0.1,,374,374,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00187,2022.11.17 15:11:00,US100,EXIT,LONG,0.0400,11659.85000000,11557.85000000,11558.00000000,11863.55000000,-4.08,6.000000,12.000000,6.000000,12.000000,72,14,SL,5,0.088365,1,0.1.0,0.1.0,0.1.0,0.1,,375,374,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00188,2022.11.17 15:20:00,US100,ENTRY,LONG,0.0400,11578.60000000,,11478.36000000,11779.09000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.089782,1,0.1.0,0.1.0,0.1.0,0.1,,376,376,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00188,2022.11.17 21:20:00,US100,EXIT,LONG,0.0400,11578.60000000,11663.25000000,11478.36000000,11779.09000000,3.39,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.089782,1,0.1.0,0.1.0,0.1.0,0.1,,377,376,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00189,2022.11.17 22:30:00,US100,ENTRY,LONG,0.0400,11611.00000000,,11497.43000000,11838.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.079245,1,0.1.0,0.1.0,0.1.0,0.1,,378,378,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00189,2022.11.18 05:30:00,US100,EXIT,LONG,0.0400,11611.00000000,11712.35000000,11497.43000000,11838.14000000,3.89,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.079245,1,0.1.0,0.1.0,0.1.0,0.1,,379,378,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00190,2022.11.18 07:05:00,US100,ENTRY,LONG,0.1600,11705.85000000,,11674.56000000,11768.42000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.287671,1,0.1.0,0.1.0,0.1.0,0.1,,380,380,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00190,2022.11.18 08:34:14,US100,EXIT,LONG,0.1600,11705.85000000,11674.35000000,11674.56000000,11768.42000000,-5.04,6.000000,12.000000,6.000000,12.000000,72,17,SL,4,0.287671,1,0.1.0,0.1.0,0.1.0,0.1,,381,380,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00191,2022.11.18 09:50:00,US100,ENTRY,LONG,0.0800,11684.35000000,,11627.78000000,11797.49000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.159091,1,0.1.0,0.1.0,0.1.0,0.1,,382,382,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00191,2022.11.18 14:04:18,US100,EXIT,LONG,0.0800,11684.35000000,11798.00000000,11627.78000000,11797.49000000,9.09,6.000000,12.000000,6.000000,12.000000,72,50,TP,3,0.159091,1,0.1.0,0.1.0,0.1.0,0.1,,383,382,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00192,2022.11.18 14:15:00,US100,ENTRY,LONG,0.0600,11802.75000000,,11727.06000000,11954.12000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.118913,0,0.1.0,0.1.0,0.1.0,0.1,,384,384,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00192,2022.11.18 16:39:22,US100,EXIT,LONG,0.0600,11802.75000000,11726.75000000,11727.06000000,11954.12000000,-4.56,6.000000,12.000000,6.000000,12.000000,72,28,SL,3,0.118913,0,0.1.0,0.1.0,0.1.0,0.1,,385,384,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00193,2022.11.18 16:55:00,US100,ENTRY,LONG,0.0300,11740.50000000,,11601.64000000,12018.21000000,,6.000000,12.000000,6.000000,12.000000,72,0,,1,0.064815,0,0.1.0,0.1.0,0.1.0,0.1,,386,386,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00193,2022.11.18 19:16:28,US100,EXIT,LONG,0.0300,11740.50000000,11601.62000000,11601.64000000,12018.21000000,-4.17,6.000000,12.000000,6.000000,12.000000,72,28,SL,1,0.064815,0,0.1.0,0.1.0,0.1.0,0.1,,387,386,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00194,2022.11.18 19:30:00,US100,ENTRY,LONG,0.0300,11610.45000000,,11476.05000000,11879.26000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.066962,1,0.1.0,0.1.0,0.1.0,0.1,,388,388,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00194,2022.11.21 02:35:01,US100,EXIT,LONG,0.0300,11610.45000000,11673.35000000,11476.05000000,11879.26000000,1.54,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.066962,1,0.1.0,0.1.0,0.1.0,0.1,,389,388,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00195,2022.11.21 06:35:00,US100,ENTRY,LONG,0.1500,11657.35000000,,11625.21000000,11721.64000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.280000,1,0.1.0,0.1.0,0.1.0,0.1,,390,390,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00195,2022.11.21 09:48:44,US100,EXIT,LONG,0.1500,11657.35000000,11624.70000000,11625.21000000,11721.64000000,-4.90,6.000000,12.000000,6.000000,12.000000,72,38,SL,2,0.280000,1,0.1.0,0.1.0,0.1.0,0.1,,391,390,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00196,2022.11.21 10:05:00,US100,ENTRY,LONG,0.0900,11643.35000000,,11593.46000000,11743.12000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.180412,1,0.1.0,0.1.0,0.1.0,0.1,,392,392,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00196,2022.11.21 12:33:18,US100,EXIT,LONG,0.0900,11643.35000000,11593.35000000,11593.46000000,11743.12000000,-4.50,6.000000,12.000000,6.000000,12.000000,72,29,SL,3,0.180412,1,0.1.0,0.1.0,0.1.0,0.1,,393,392,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00197,2022.11.21 12:40:00,US100,ENTRY,LONG,0.0800,11601.10000000,,11541.08000000,11721.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.149946,1,0.1.0,0.1.0,0.1.0,0.1,,394,394,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00197,2022.11.21 18:40:00,US100,EXIT,LONG,0.0800,11601.10000000,11575.55000000,11541.08000000,11721.14000000,-2.04,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.149946,1,0.1.0,0.1.0,0.1.0,0.1,,395,394,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00198,2022.11.21 18:45:00,US100,ENTRY,LONG,0.0400,11570.80000000,,11457.44000000,11797.52000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.079392,1,0.1.0,0.1.0,0.1.0,0.1,,396,396,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00198,2022.11.22 01:45:00,US100,EXIT,LONG,0.0400,11570.80000000,11566.60000000,11457.44000000,11797.52000000,-0.33,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.079392,1,0.1.0,0.1.0,0.1.0,0.1,,397,396,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00199,2022.11.22 08:05:00,US100,ENTRY,LONG,0.1400,11567.10000000,,11533.24000000,11634.81000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.265823,1,0.1.0,0.1.0,0.1.0,0.1,,398,398,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00199,2022.11.22 10:09:32,US100,EXIT,LONG,0.1400,11567.10000000,11532.95000000,11533.24000000,11634.81000000,-4.78,6.000000,12.000000,6.000000,12.000000,72,24,SL,4,0.265823,1,0.1.0,0.1.0,0.1.0,0.1,,399,398,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00200,2022.11.22 10:15:00,US100,ENTRY,LONG,0.0700,11543.10000000,,11478.58000000,11672.14000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.139489,1,0.1.0,0.1.0,0.1.0,0.1,,400,400,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00200,2022.11.22 16:15:00,US100,EXIT,LONG,0.0700,11543.10000000,11605.60000000,11478.58000000,11672.14000000,4.38,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.139489,1,0.1.0,0.1.0,0.1.0,0.1,,401,400,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00201,2022.11.22 16:20:00,US100,ENTRY,LONG,0.0700,11614.35000000,,11546.70000000,11749.65000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.133038,0,0.1.0,0.1.0,0.1.0,0.1,,402,402,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00201,2022.11.22 16:39:27,US100,EXIT,LONG,0.0700,11614.35000000,11546.10000000,11546.70000000,11749.65000000,-4.78,6.000000,12.000000,6.000000,12.000000,72,3,SL,5,0.133038,0,0.1.0,0.1.0,0.1.0,0.1,,403,402,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00202,2022.11.22 17:05:00,US100,ENTRY,LONG,0.0300,11553.20000000,,11418.36000000,11822.88000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.066745,1,0.1.0,0.1.0,0.1.0,0.1,,404,404,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00202,2022.11.22 23:05:00,US100,EXIT,LONG,0.0300,11553.20000000,11727.35000000,11418.36000000,11822.88000000,5.22,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.066745,1,0.1.0,0.1.0,0.1.0,0.1,,405,404,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00203,2022.11.22 23:10:00,US100,ENTRY,LONG,0.0700,11724.60000000,,11657.49000000,11858.82000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.134108,0,0.1.0,0.1.0,0.1.0,0.1,,406,406,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00203,2022.11.23 06:10:01,US100,EXIT,LONG,0.0700,11724.60000000,11705.40000000,11657.49000000,11858.82000000,-1.62,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.134108,0,0.1.0,0.1.0,0.1.0,0.1,,407,406,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00204,2022.11.23 08:10:00,US100,ENTRY,LONG,0.1600,11721.65000000,,11691.86000000,11781.22000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.302158,0,0.1.0,0.1.0,0.1.0,0.1,,408,408,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00204,2022.11.23 14:10:00,US100,EXIT,LONG,0.1600,11721.65000000,11749.65000000,11691.86000000,11781.22000000,4.48,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,4,0.302158,0,0.1.0,0.1.0,0.1.0,0.1,,409,408,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00205,2022.11.23 14:15:00,US100,ENTRY,LONG,0.0900,11758.40000000,,11706.97000000,11861.26000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.175000,0,0.1.0,0.1.0,0.1.0,0.1,,410,410,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00205,2022.11.23 17:43:25,US100,EXIT,LONG,0.0900,11758.40000000,11867.65000000,11706.97000000,11861.26000000,9.83,6.000000,12.000000,6.000000,12.000000,72,41,TP,3,0.175000,0,0.1.0,0.1.0,0.1.0,0.1,,411,410,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00206,2022.11.23 17:50:00,US100,ENTRY,LONG,0.0300,11846.40000000,,11696.56000000,12146.07000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.060065,0,0.1.0,0.1.0,0.1.0,0.1,,412,412,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00206,2022.11.23 23:50:00,US100,EXIT,LONG,0.0300,11846.40000000,11855.90000000,11696.56000000,12146.07000000,0.29,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.060065,0,0.1.0,0.1.0,0.1.0,0.1,,413,412,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00207,2022.11.23 23:55:00,US100,ENTRY,LONG,0.1000,11855.40000000,,11806.54000000,11953.11000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.000000,0,0.1.0,0.1.0,0.1.0,0.1,,414,414,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00207,2022.11.24 06:55:00,US100,EXIT,LONG,0.1000,11855.40000000,11877.35000000,11806.54000000,11953.11000000,1.81,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,3,0.000000,0,0.1.0,0.1.0,0.1.0,0.1,,415,414,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00208,2022.11.24 09:45:01,US100,ENTRY,LONG,0.1700,11884.10000000,,11856.14000000,11940.03000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.321839,0,0.1.0,0.1.0,0.1.0,0.1,,416,416,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00208,2022.11.24 15:45:01,US100,EXIT,LONG,0.1700,11884.10000000,11895.35000000,11856.14000000,11940.03000000,1.91,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,4,0.321839,0,0.1.0,0.1.0,0.1.0,0.1,,417,416,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00209,2022.11.24 16:15:00,US100,ENTRY,LONG,0.1400,11893.60000000,,11859.42000000,11961.96000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.263323,1,0.1.0,0.1.0,0.1.0,0.1,,418,418,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00209,2022.11.25 03:15:00,US100,EXIT,LONG,0.1400,11893.60000000,11899.55000000,11859.42000000,11961.96000000,0.28,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,2,0.263323,1,0.1.0,0.1.0,0.1.0,0.1,,419,418,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00210,2022.11.25 10:10:00,US100,ENTRY,LONG,0.1200,11885.80000000,,11845.41000000,11966.59000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.222812,1,0.1.0,0.1.0,0.1.0,0.1,,420,420,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00210,2022.11.25 11:47:20,US100,EXIT,LONG,0.1200,11885.80000000,11844.80000000,11845.41000000,11966.59000000,-4.92,6.000000,12.000000,6.000000,12.000000,72,19,SL,3,0.222812,1,0.1.0,0.1.0,0.1.0,0.1,,421,420,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00211,2022.11.25 12:20:00,US100,ENTRY,LONG,0.0800,11839.80000000,,11780.51000000,11958.39000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.151789,1,0.1.0,0.1.0,0.1.0,0.1,,422,422,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00211,2022.11.25 16:19:03,US100,EXIT,LONG,0.0800,11839.80000000,11780.05000000,11780.51000000,11958.39000000,-4.78,6.000000,12.000000,6.000000,12.000000,72,47,SL,5,0.151789,1,0.1.0,0.1.0,0.1.0,0.1,,423,422,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00212,2022.11.25 16:40:00,US100,ENTRY,LONG,0.0600,11779.55000000,,11699.51000000,11939.62000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.112450,1,0.1.0,0.1.0,0.1.0,0.1,,424,424,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00212,2022.11.28 02:18:16,US100,EXIT,LONG,0.0600,11779.55000000,11699.40000000,11699.51000000,11939.62000000,-5.52,6.000000,12.000000,6.000000,12.000000,72,58,SL,5,0.112450,1,0.1.0,0.1.0,0.1.0,0.1,,425,424,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00213,2022.11.28 07:30:00,US100,ENTRY,LONG,0.1900,11653.65000000,,11628.47000000,11704.01000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.357447,1,0.1.0,0.1.0,0.1.0,0.1,,426,426,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00213,2022.11.28 10:25:08,US100,EXIT,LONG,0.1900,11653.65000000,11704.15000000,11628.47000000,11704.01000000,9.60,6.000000,12.000000,6.000000,12.000000,72,35,TP,4,0.357447,1,0.1.0,0.1.0,0.1.0,0.1,,427,426,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00214,2022.11.28 10:40:00,US100,ENTRY,LONG,0.0800,11698.90000000,,11642.07000000,11812.56000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.158371,0,0.1.0,0.1.0,0.1.0,0.1,,428,428,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00214,2022.11.28 11:54:55,US100,EXIT,LONG,0.0800,11698.90000000,11641.95000000,11642.07000000,11812.56000000,-4.56,6.000000,12.000000,6.000000,12.000000,72,14,SL,5,0.158371,0,0.1.0,0.1.0,0.1.0,0.1,,429,428,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00215,2022.11.28 12:10:00,US100,ENTRY,LONG,0.0500,11640.70000000,,11558.35000000,11805.40000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.109290,1,0.1.0,0.1.0,0.1.0,0.1,,430,430,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00215,2022.11.28 18:10:00,US100,EXIT,LONG,0.0500,11640.70000000,11669.45000000,11558.35000000,11805.40000000,1.44,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.109290,1,0.1.0,0.1.0,0.1.0,0.1,,431,430,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00216,2022.11.28 18:15:00,US100,ENTRY,LONG,0.0300,11681.95000000,,11549.36000000,11947.13000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.067878,1,0.1.0,0.1.0,0.1.0,0.1,,432,432,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00216,2022.11.29 01:15:00,US100,EXIT,LONG,0.0300,11681.95000000,11602.10000000,11549.36000000,11947.13000000,-2.52,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.067878,1,0.1.0,0.1.0,0.1.0,0.1,,433,432,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00217,2022.11.29 06:20:00,US100,ENTRY,LONG,0.1700,11648.10000000,,11619.60000000,11705.10000000,,6.000000,12.000000,6.000000,12.000000,72,0,,4,0.315789,0,0.1.0,0.1.0,0.1.0,0.1,,434,434,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00217,2022.11.29 12:20:01,US100,EXIT,LONG,0.1700,11648.10000000,11656.10000000,11619.60000000,11705.10000000,1.36,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,4,0.315789,0,0.1.0,0.1.0,0.1.0,0.1,,435,434,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00218,2022.11.29 12:50:00,US100,ENTRY,LONG,0.1100,11665.60000000,,11622.10000000,11752.60000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.206897,0,0.1.0,0.1.0,0.1.0,0.1,,436,436,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00218,2022.11.29 15:12:55,US100,EXIT,LONG,0.1100,11665.60000000,11621.60000000,11622.10000000,11752.60000000,-4.84,6.000000,12.000000,6.000000,12.000000,72,28,SL,5,0.206897,0,0.1.0,0.1.0,0.1.0,0.1,,437,436,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00219,2022.11.29 16:00:00,US100,ENTRY,LONG,0.0600,11623.60000000,,11542.92000000,11784.96000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.111554,1,0.1.0,0.1.0,0.1.0,0.1,,438,438,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00219,2022.11.29 18:03:52,US100,EXIT,LONG,0.0600,11623.60000000,11542.20000000,11542.92000000,11784.96000000,-4.88,6.000000,12.000000,6.000000,12.000000,72,24,SL,3,0.111554,1,0.1.0,0.1.0,0.1.0,0.1,,439,438,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00220,2022.11.29 18:35:00,US100,ENTRY,LONG,0.0200,11487.95000000,,11319.77000000,11824.30000000,,6.000000,12.000000,6.000000,12.000000,72,0,,5,0.053515,1,0.1.0,0.1.0,0.1.0,0.1,,440,440,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00220,2022.11.30 01:35:00,US100,EXIT,LONG,0.0200,11487.95000000,11490.45000000,11319.77000000,11824.30000000,-0.03,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,5,0.053515,1,0.1.0,0.1.0,0.1.0,0.1,,441,440,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00221,2022.11.30 07:10:00,US100,ENTRY,LONG,0.1800,11532.95000000,,11507.56000000,11583.74000000,,6.000000,12.000000,6.000000,12.000000,72,0,,2,0.354430,0,0.1.0,0.1.0,0.1.0,0.1,,442,442,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00221,2022.11.30 13:10:00,US100,EXIT,LONG,0.1800,11532.95000000,11543.20000000,11507.56000000,11583.74000000,1.85,6.000000,12.000000,6.000000,12.000000,72,72,FORCE_EXIT,2,0.354430,0,0.1.0,0.1.0,0.1.0,0.1,,443,442,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00222,2022.11.30 13:50:00,US100,ENTRY,LONG,0.1000,11558.45000000,,11510.88000000,11653.59000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.189189,0,0.1.0,0.1.0,0.1.0,0.1,,444,444,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00222,2022.11.30 15:58:37,US100,EXIT,LONG,0.1000,11558.45000000,11510.30000000,11510.88000000,11653.59000000,-4.82,6.000000,12.000000,6.000000,12.000000,72,25,SL,3,0.189189,0,0.1.0,0.1.0,0.1.0,0.1,,445,444,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00223,2022.11.30 16:05:00,US100,ENTRY,LONG,0.0400,11518.05000000,,11411.79000000,11730.58000000,,6.000000,12.000000,6.000000,12.000000,72,0,,3,0.084694,1,0.1.0,0.1.0,0.1.0,0.1,,446,446,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
TS_00223,2022.11.30 20:58:01,US100,EXIT,LONG,0.0400,11518.05000000,11731.32000000,11411.79000000,11730.58000000,8.53,6.000000,12.000000,6.000000,12.000000,72,58,TP,3,0.084694,1,0.1.0,0.1.0,0.1.0,0.1,,447,446,,0,TX_DEAL,triple_sigma_pack_long_step16,triple_sigma_pack_long_step16,INIT,0.2.0,2.0
